error	status	ntstatus	ExceptionCode
-2145713941	STATUS_VIDEO_HUNG_DISPLAY_DRIVER_THREAD_RECOVERED
-2145648639	STATUS_FLT_BUFFER_TOO_SMALL
-2145517568	STATUS_GRAPHICS_LINK_CONFIGURATION_IN_PROGRESS
-2145320959	STATUS_FVE_PARTIAL_METADATA
-2145320958	STATUS_FVE_TRANSIENT_STATE
-2143879167	STATUS_VID_REMOTE_NODE_PARENT_GPA_PAGES_USED
-2143813631	STATUS_VOLMGR_INCOMPLETE_REGENERATION
-2143813630	STATUS_VOLMGR_INCOMPLETE_DISK_MIGRATION
-2143748095	STATUS_BCD_NOT_ALL_ENTRIES_IMPORTED
-2143748093	STATUS_BCD_NOT_ALL_ENTRIES_SYNCHRONIZED
-2143682559	STATUS_QUERY_STORAGE_ERROR
-2143354879	STATUS_GDI_HANDLE_LEAK
-2143092730	STATUS_SECUREBOOT_NOT_ENABLED
-1073741823	STATUS_UNSUCCESSFUL
-1073741822	STATUS_NOT_IMPLEMENTED
-1073741821	STATUS_INVALID_INFO_CLASS
-1073741820	STATUS_INFO_LENGTH_MISMATCH
-1073741819	STATUS_ACCESS_VIOLATION
-1073741818	STATUS_IN_PAGE_ERROR
-1073741817	STATUS_PAGEFILE_QUOTA
-1073741816	STATUS_INVALID_HANDLE
-1073741815	STATUS_BAD_INITIAL_STACK
-1073741814	STATUS_BAD_INITIAL_PC
-1073741813	STATUS_INVALID_CID
-1073741812	STATUS_TIMER_NOT_CANCELED
-1073741811	STATUS_INVALID_PARAMETER
-1073741810	STATUS_NO_SUCH_DEVICE
-1073741809	STATUS_NO_SUCH_FILE
-1073741808	STATUS_INVALID_DEVICE_REQUEST
-1073741807	STATUS_END_OF_FILE
-1073741806	STATUS_WRONG_VOLUME
-1073741805	STATUS_NO_MEDIA_IN_DEVICE
-1073741804	STATUS_UNRECOGNIZED_MEDIA
-1073741803	STATUS_NONEXISTENT_SECTOR
-1073741802	STATUS_MORE_PROCESSING_REQUIRED
-1073741801	STATUS_NO_MEMORY
-1073741800	STATUS_CONFLICTING_ADDRESSES
-1073741799	STATUS_NOT_MAPPED_VIEW
-1073741798	STATUS_UNABLE_TO_FREE_VM
-1073741797	STATUS_UNABLE_TO_DELETE_SECTION
-1073741796	STATUS_INVALID_SYSTEM_SERVICE
-1073741795	STATUS_ILLEGAL_INSTRUCTION
-1073741794	STATUS_INVALID_LOCK_SEQUENCE
-1073741793	STATUS_INVALID_VIEW_SIZE
-1073741792	STATUS_INVALID_FILE_FOR_SECTION
-1073741791	STATUS_ALREADY_COMMITTED
-1073741790	STATUS_ACCESS_DENIED
-1073741789	STATUS_BUFFER_TOO_SMALL
-1073741788	STATUS_OBJECT_TYPE_MISMATCH
-1073741787	STATUS_NONCONTINUABLE_EXCEPTION
-1073741786	STATUS_INVALID_DISPOSITION
-1073741785	STATUS_UNWIND
-1073741784	STATUS_BAD_STACK
-1073741783	STATUS_INVALID_UNWIND_TARGET
-1073741782	STATUS_NOT_LOCKED
-1073741781	STATUS_PARITY_ERROR
-1073741780	STATUS_UNABLE_TO_DECOMMIT_VM
-1073741779	STATUS_NOT_COMMITTED
-1073741778	STATUS_INVALID_PORT_ATTRIBUTES
-1073741777	STATUS_PORT_MESSAGE_TOO_LONG
-1073741776	STATUS_INVALID_PARAMETER_MIX
-1073741775	STATUS_INVALID_QUOTA_LOWER
-1073741774	STATUS_DISK_CORRUPT_ERROR
-1073741773	STATUS_OBJECT_NAME_INVALID
-1073741772	STATUS_OBJECT_NAME_NOT_FOUND
-1073741771	STATUS_OBJECT_NAME_COLLISION
-1073741770	STATUS_PORT_DO_NOT_DISTURB
-1073741769	STATUS_PORT_DISCONNECTED
-1073741768	STATUS_DEVICE_ALREADY_ATTACHED
-1073741767	STATUS_OBJECT_PATH_INVALID
-1073741766	STATUS_OBJECT_PATH_NOT_FOUND
-1073741765	STATUS_OBJECT_PATH_SYNTAX_BAD
-1073741764	STATUS_DATA_OVERRUN
-1073741763	STATUS_DATA_LATE_ERROR
-1073741762	STATUS_DATA_ERROR
-1073741761	STATUS_CRC_ERROR
-1073741760	STATUS_SECTION_TOO_BIG
-1073741759	STATUS_PORT_CONNECTION_REFUSED
-1073741758	STATUS_INVALID_PORT_HANDLE
-1073741757	STATUS_SHARING_VIOLATION
-1073741756	STATUS_QUOTA_EXCEEDED
-1073741755	STATUS_INVALID_PAGE_PROTECTION
-1073741754	STATUS_MUTANT_NOT_OWNED
-1073741753	STATUS_SEMAPHORE_LIMIT_EXCEEDED
-1073741752	STATUS_PORT_ALREADY_SET
-1073741751	STATUS_SECTION_NOT_IMAGE
-1073741750	STATUS_SUSPEND_COUNT_EXCEEDED
-1073741749	STATUS_THREAD_IS_TERMINATING
-1073741748	STATUS_BAD_WORKING_SET_LIMIT
-1073741747	STATUS_INCOMPATIBLE_FILE_MAP
-1073741746	STATUS_SECTION_PROTECTION
-1073741745	STATUS_EAS_NOT_SUPPORTED
-1073741744	STATUS_EA_TOO_LARGE
